,id,text,created_at
296,1620348787918086145,"A green-hued comet that has been lurking in the night sky for months is expected to be the most visible to stargazers this week as it gradually passes the Earth for the first time in about 50,000 years https://t.co/hcmW9rB11x https://t.co/HtoLuaAcQY",2023-01-31 09:10:30+00:00
297,1620348778795393025,France eked out 0.1% growth in Q4 as energy crisis eased https://t.co/SPFY79QA86 https://t.co/WsErjmfTfI,2023-01-31 09:10:28+00:00
298,1620347504842735619,Explainer: What to expect during the green comet's encounter with Earth https://t.co/rm6xBaIqyf https://t.co/MQQmRFtSSy,2023-01-31 09:05:24+00:00
299,1620346331955974145,Nissan shares rise after overhaul of Renault alliance https://t.co/TssN73WzLH https://t.co/RQXlC0t1e7,2023-01-31 09:00:44+00:00
300,1620344988151291904,China's industrial profits contract in 2022 on COVID woes https://t.co/F8dDoKbwSM https://t.co/qc5uF4fVV0,2023-01-31 08:55:24+00:00
301,1620343725925744640,Goldilocks is back! Markets start 2023 in red-hot form https://t.co/vWkIGkcDDX https://t.co/6Hp4bAaIhW,2023-01-31 08:50:23+00:00
302,1620342478791491584,China's EV giant BYD in talks to acquire insurer Yi'an https://t.co/1Opie2SCds https://t.co/gHIaysGwhG,2023-01-31 08:45:26+00:00
303,1620341210219937792,Squeezed mining companies face growth dilemma https://t.co/GwwYLm1IK8 https://t.co/673TVyZe09,2023-01-31 08:40:23+00:00
304,1620341123548856320,"Norway's sovereign wealth fund, one of the world's largest investors, reported a record loss of $164.4 billion for 2022, bringing to an end a three-year run of soaring profits https://t.co/c1AxjCHYuO",2023-01-31 08:40:02+00:00
305,1620341111725199360,"Michael Jackson’s nephew, Jaafar Jackson, will portray him in the biopic ‘Michael.’ The film’s producer Graham King said it was ‘clear’ the 26-year-old was the only one for the role https://t.co/nA4IWVexvw https://t.co/Wq9y0LeSfw",2023-01-31 08:40:00+00:00
306,1620339953291894786,U.S. solar prices still soaring as projects stalled https://t.co/mZussArMR7 https://t.co/08UiSFRJtl,2023-01-31 08:35:23+00:00
307,1620338709211090944,Factbox: Chinese chipmakers caught in U.S.-China tech spat https://t.co/6yZShwF0g7 https://t.co/UUHdiAl6tu,2023-01-31 08:30:27+00:00
308,1620337440211828737,"Japan Inc strives to lure skilled workers as inflation, labour crunch bite https://t.co/iOiroC5GLL https://t.co/7cCwM45HOK",2023-01-31 08:25:24+00:00
309,1620336729575096320,Subscriptions to Indian billionaire Gautam Adani's $2.5 billion share sale surged to hit 70% even as many group stocks stayed under pressure following a scathing short-seller report that cast a shadow on the conglomerate's operations https://t.co/YupYiruueB,2023-01-31 08:22:35+00:00
310,1620336181589180417,UniCredit hikes payout goal by 40% after record profit https://t.co/eYxWxYjNg8 https://t.co/5OGg8OxkUw,2023-01-31 08:20:24+00:00
311,1620334925839728640,"Samsung to keep up chip investment, undeterred by 8-year-low profit https://t.co/mn8BQUZzWf https://t.co/EjKUDed0pd",2023-01-31 08:15:25+00:00
312,1620333665661108224,"Central banks bought the most gold since 1967 last year, WGC says https://t.co/6qhkjRbRxq https://t.co/zOoeYWuNPF",2023-01-31 08:10:24+00:00
313,1620332398725447680,Bangladesh secures $4.7 bln from IMF as other South Asian countries see delays https://t.co/eQcbt9xy4G https://t.co/xKu3Uh94X0,2023-01-31 08:05:22+00:00
314,1620331244490719234,"Financials, IT firms drag Indian shares lower ahead of budget https://t.co/SxoCGgr4No https://t.co/Rz17i8UYct",2023-01-31 08:00:47+00:00
315,1620329884944932864,"U.S. airlines cancel over 1,000 flights over winter storm https://t.co/OA7pzdZ1Vu https://t.co/WrfF7kVSdn",2023-01-31 07:55:23+00:00
316,1620328654952665089,"Ford follows Tesla with price cuts on its Mustang electric vehicle. The cuts underscore the intensifying competition in the EV market, the fastest growing segment of the auto industry https://t.co/qrISGW9PEO https://t.co/VNxMlnpfn5",2023-01-31 07:50:30+00:00
317,1620328627073159169,India plans measures to curb Chinese imports as trade gap concerns mount -sources https://t.co/2AN9uUDJe7 https://t.co/BDY98jT1JC,2023-01-31 07:50:23+00:00
318,1620328552641040386,"Europe's glittering luxury companies, the region's top stock-market performers in 2023, may see yet more gains driven by a rebound in Chinese spending, but for some the sector is starting to look expensive https://t.co/8ok6UgxcvC",2023-01-31 07:50:05+00:00
319,1620327396577628161,"TikTok CEO will testify before the U.S. Congress in March, as the House Foreign Affairs Committee plans to hold a vote next month on a bill aimed at blocking the use of TikTok in the U.S. over national security concerns https://t.co/iLPb8tgKSv https://t.co/iLAE3Q4MBM",2023-01-31 07:45:30+00:00
320,1620327372800102406,"Three years on, Britain still waits for Brexit dividend https://t.co/fKBbcMVcqy https://t.co/6q0KGDl9wu",2023-01-31 07:45:24+00:00
321,1620327292806340613,Teachers across England and Wales are going on strike on Wednesday after a decade of meager earnings in a state-funded school system that has seen many take up second jobs or leave the profession altogether https://t.co/xvzfekMGy4,2023-01-31 07:45:05+00:00
322,1620326106225164288,What to do when your term life insurance is ending https://t.co/UnxBnEpgB8 https://t.co/xUpJOd5Xy8,2023-01-31 07:40:22+00:00
323,1620324846793023490,"Oil slips on rate hike worries, Russian export flows https://t.co/K8waG1y805 https://t.co/zICXF9uMeE",2023-01-31 07:35:22+00:00
324,1620323597955874817,Cryptoverse: Big investors edge back to bitcoin https://t.co/182BJ9P85j https://t.co/xffrXvBYGT,2023-01-31 07:30:24+00:00
325,1620323519006478337,Turkey has established dozens of new military outposts on northern Iraqi soil in the past two years as it steps up its decades-long offensive against Kurdish militants sheltered in the remote and rugged region https://t.co/aHrrLfodUF,2023-01-31 07:30:05+00:00
326,1620323496986296321,WARNING: GRAPHIC CONTENT: The Memphis Police Department said it had suspended a sixth officer when the investigation into the fatal beating of Tyre Nichols opened weeks ago https://t.co/4FNrzj72OJ https://t.co/MuRyU7QEmU,2023-01-31 07:30:00+00:00
327,1620322324221235200,Indonesia assures B35 biodiesel won't squeeze cooking oil supply https://t.co/1Ihk0dSbFv https://t.co/HuIyNXJxXL,2023-01-31 07:25:20+00:00
328,1620322250623705089,The defense chiefs of the United States and South Korea vowed to expand military drills and boost nuclear deterrence planning to counter North Korea's weapons development and prevent a war https://t.co/tGUKIjFOBW,2023-01-31 07:25:03+00:00
329,1620321078810664961,Bond investors brace for recession as Fed expected to slow pace of tightening https://t.co/3YcjRJ0p12 https://t.co/bGONaf5IRK,2023-01-31 07:20:23+00:00
330,1620320930583961601,"The death toll in the suicide bombing that tore through a mosque in Pakistan rose to 87, a hospital official said, a day after the one of the biggest attacks in the unstable South Asian nation https://t.co/6xN8xQSXp1",2023-01-31 07:19:48+00:00
331,1620319855600705537,Exclusive: Bed Bath &amp; Beyond preparing to file bankruptcy as soon as this week https://t.co/fEsA9r5Zwu https://t.co/x7SBYF2AeI,2023-01-31 07:15:32+00:00
332,1620318588446953472,"Dubai state-owned airline Emirates tested a flight powered by sustainable aviation fuel, marking an important step towards the UAE’s goal of reaching net zero carbon emissions by 2050 https://t.co/xulSXRqVMl",2023-01-31 07:10:30+00:00
333,1620318560579993600,Morning Bid: Mind the gap https://t.co/dl1R7jwNJ5 https://t.co/Po8bhhY96h,2023-01-31 07:10:23+00:00
334,1620317353228500992,FTX sues Voyager Digital to claw back $446 million in 2022 loan payments https://t.co/xz93Dnadsu https://t.co/lRAke80PJu,2023-01-31 07:05:35+00:00
335,1620316155972927490,China foreign minister seeks stronger economic ties with Saudi Arabia https://t.co/PEtwJBfwks https://t.co/YQC77U1riH,2023-01-31 07:00:50+00:00
336,1620316073588412416,The case involving former President Donald Trump's role in hush money payments to adult film star Stormy Daniels during his 2016 presidential campaign will go before a grand jury https://t.co/M4dbeNNocU https://t.co/hcprrfw01u,2023-01-31 07:00:30+00:00
337,1620314797177819136,Asian stocks edge down as investors eye central bank hikes https://t.co/PXPDfGDsJB https://t.co/6Ovgbhv7FY,2023-01-31 06:55:26+00:00
338,1620314687693799425,"Robots of Yayoi Kusama appear in windows of Louis Vuitton stores in London, New York, Paris and Tokyo, as the brand launches a collection of dots-painted accessories and products in collaboration with the Japanese artist https://t.co/MJU8ZCpbZ1",2023-01-31 06:55:00+00:00
339,1620313537254985732,UBS sounds cautious note for year ahead after booking quarterly profit rise https://t.co/6KJ9uYsWWl https://t.co/XKs85bp9IC,2023-01-31 06:50:25+00:00
340,1620312289961279488,NEWSMAKER Unilever turns to former Heinz exec to steer new course https://t.co/KK83PsTl3G https://t.co/OZG0Jntmc3,2023-01-31 06:45:28+00:00
341,1620311038695510023,"Israel has built a chain of desalination plants along its Mediterranean coast to turn seawater into freshwater. It aims to refill the Sea of Galilee, which was being lost to droughts, when water levels get low https://t.co/3KkuRYkB8k https://t.co/4Ymwck8b14",2023-01-31 06:40:30+00:00
342,1620311022497157122,France braces for second nationwide strike against pension reform https://t.co/alzENduIFc https://t.co/iCvkvGHe5g,2023-01-31 06:40:26+00:00
343,1620309761756483584,Dollar set for fourth monthly drop as Fed meeting looms https://t.co/WnnmqpxOHA https://t.co/BQoDi2p1VH,2023-01-31 06:35:25+00:00
344,1620308521924321280,From @reuterspictures: Revelers gathered for an annual parade in Los Angeles to mark the Lunar New Year https://t.co/8if6INty29,2023-01-31 06:30:30+00:00
345,1620308509853114368,"Glencore sells Russian aluminium into LME storage, sources say https://t.co/YCUS2t1Pbq https://t.co/vm8Ai9vEtQ",2023-01-31 06:30:27+00:00
346,1620307252472061952,China economic activity swings back to growth in January - official PMI https://t.co/ZhmltWD2ti https://t.co/XUBAeOhE1K,2023-01-31 06:25:27+00:00
347,1620306659280326656,LIVE: U.S. and South Korea defense ministers hold news conference https://t.co/RC46KiFlTP,2023-01-31 06:23:06+00:00
348,1620305999004422145,CNOOC's $3 bln UK portfolio sale halted on valuation gap -Bloomberg https://t.co/EkkxuvxYv7 https://t.co/zSNp1LkfMl,2023-01-31 06:20:28+00:00
349,1620305903831453697,Support for New Zealand's Labour Party has jumped to its highest level in almost a year after Chris Hipkins replaced Jacinda Ardern as prime minister and leader of the Labour Party https://t.co/zhykZnuh9H,2023-01-31 06:20:05+00:00
350,1620304757721022472,"IMF lifts 2023 growth forecast on China reopening, strength in U.S., Europe https://t.co/FLkFCPe11G https://t.co/KfYG39xiAV",2023-01-31 06:15:32+00:00
351,1620304614879891456,Officials asked residents in flood-ravaged Auckland to prepare for the onslaught of another storm as residents start a clean-up following a series of floods and landslips across New Zealand's biggest city over the weekend https://t.co/MeB9czL6yA,2023-01-31 06:14:58+00:00
352,1620303494241566720,FTSE Russell says monitoring information on Adani Group over Hindenburg report https://t.co/SqmbWZojwd https://t.co/wIzXQ1U8Uk,2023-01-31 06:10:31+00:00
353,1620302216518041601,Pakistan mosque bombing death toll rises to 87 https://t.co/mjT98ikY1e https://t.co/eWNarw1uT6,2023-01-31 06:05:26+00:00
354,1620301099281293314,Explainer: What to expect during the green comet's encounter with Earth https://t.co/qfPcI5VaWI https://t.co/pX1njfHWjk,2023-01-31 06:01:00+00:00
355,1620299706206150658,U.S. to end COVID-19 emergency declarations on May 11 https://t.co/Navk5HarxE https://t.co/ja0OVxIR0T,2023-01-31 05:55:28+00:00
356,1620299098325716994,International Monetary Fund economists said that Singapore and other Southeast Asian economies are seeing downgrades to their 2023 growth outlooks because slowing global growth will outweigh the positive impact from China's economic reopening https://t.co/1TEPT1cANr https://t.co/Xc9z2WR2q4,2023-01-31 05:53:03+00:00
357,1620298472594219009,Auckland floods set to continue as new rainstorms loom https://t.co/WMtcCgwlYs https://t.co/ljcgPVacSI,2023-01-31 05:50:34+00:00
358,1620297237661097985,"Nike sues Lululemon, says footwear infringes patents https://t.co/oNdpnAMXOo https://t.co/Ye3wOFjVly",2023-01-31 05:45:39+00:00
359,1620295939222118400,"Led by Asia's richest man Gautam Adani, Indian conglomerate Adani Group's market losses have risen to $65 billion after Hindenburg said in its report the companies had 'substantial debt' https://t.co/GN6bcFPN3Y https://t.co/LZ08XGjnRR",2023-01-31 05:40:30+00:00
360,1620295932511195143,Violence in Colombia falls in first month of ceasefire https://t.co/6fdG4DKPrH https://t.co/QbbsWycl3U,2023-01-31 05:40:28+00:00
361,1620294695371898880,How did Memphis medical workers respond to Tyre Nichols after police beating? https://t.co/mxnwhA1lLM https://t.co/rWmDvLwv0Y,2023-01-31 05:35:33+00:00
362,1620294573137305600,Advocacy group Human Rights Watch called on Ukraine to investigate accusations that its military used thousands of rocket-fired antipersonnel landmines in and around the eastern city of Izium when Russian forces occupied the area https://t.co/bQR0nKegNC,2023-01-31 05:35:04+00:00
363,1620293464653963265,Nissan shares rise after overhaul of Renault alliance https://t.co/KSXBCNE9gF https://t.co/AKWbudXZ3U,2023-01-31 05:30:40+00:00
364,1620292158157688835,"People who posted Sam Bankman-Fried's bail should be named, U.S. judge rules https://t.co/m7oY7qd1Ps https://t.co/G3McOcaT5Y",2023-01-31 05:25:28+00:00
365,1620291963546124288,"India's Adani Enterprises climbed 2% in early trade on Tuesday, the last day for its $2.5 billion secondary share sale, with all eyes on whether the company can secure enough backing for the offering after a U.S. short-seller's scathing attack https://t.co/fcN6Qp604P",2023-01-31 05:24:42+00:00
366,1620290940962279424,Russian gas supply hit pushes India's GAIL to scout for long-term LNG https://t.co/NkuZHTewrG https://t.co/65J2qRQpuw,2023-01-31 05:20:38+00:00
367,1620290906011172865,"Germany’s GDP shrank by 0.2% quarter on quarter in adjusted terms, raising concerns that the country may be entering a much-predicted recession https://t.co/xKGDFQ9izP https://t.co/voAXocwhEZ",2023-01-31 05:20:30+00:00
368,1620289627834695680,"Japan Inc strives to lure skilled workers as inflation, labour crunch bite https://t.co/WD8Af3mvBN https://t.co/UQN9FOB6iP",2023-01-31 05:15:25+00:00
369,1620288372823543809,"IMF slashes UK growth outlook, adding pressure on finance minister Hunt https://t.co/Er2S7b6iMU https://t.co/GqzRwMdnVA",2023-01-31 05:10:26+00:00
370,1620287110786809856,"Samsung to keep up chip investment, undeterred by 8-year-low profit https://t.co/pz2CLbA2IO https://t.co/fQkPRitX4d",2023-01-31 05:05:25+00:00
371,1620285940072603649,Austin in South Korea as Yoon seeks greater U.S. nuclear assurances https://t.co/Gf8Kbn6JyC https://t.co/SeAP8LMrfE,2023-01-31 05:00:46+00:00
372,1620284584955977728,U.S. stops granting export licenses for China's Huawei - sources https://t.co/m9jLtBdMr0 https://t.co/qy984AFsB3,2023-01-31 04:55:23+00:00
373,1620284488713486338,U.S. stocks sank on Monday as shares of major tech companies dropped ahead of this week’s earnings and investors awaited the Federal Reserve’s first two-day policy meeting of the year https://t.co/0fTV7UdFqw https://t.co/b8m91MbSgr,2023-01-31 04:55:00+00:00
374,1620283343852953600,China's industrial profits contract in 2022 on COVID woes https://t.co/MwVxxIq6u8 https://t.co/EQJpvQdUXc,2023-01-31 04:50:27+00:00
375,1620282078683168768,"U.S. airlines cancel over 1,000 flights over winter storm https://t.co/el0GL1YTw5 https://t.co/bAApMThOdG",2023-01-31 04:45:25+00:00
376,1620280812649201664,"Financials lead Indian shares lower; Adani stocks, econ survey in focus https://t.co/UHheugdzS4 https://t.co/ql0CTMhEFR",2023-01-31 04:40:23+00:00
377,1620280714074652678,"The late pop singer Michael Jackson will be portrayed by his 26-year-old nephew Jaafar Jackson in the biopic ‘Michael,’ Lionsgate studio said https://t.co/nA4IWVexvw https://t.co/3KbBAmyoWn",2023-01-31 04:40:00+00:00
378,1620279576097161216,Ex-Jones Day associates want firm sanctioned in paternity bias case https://t.co/0vuiTbmzoq https://t.co/9t2JAfgNlY,2023-01-31 04:35:28+00:00
379,1620278316732227584,Germany pledges funds to help Brazil defend Amazon rainforest https://t.co/VzDo6k70l9 https://t.co/JNWrg9CPFj,2023-01-31 04:30:28+00:00
380,1620278198129889280,Kering has appointed Sabato De Sarno as the new creative director of its top brand. Gucci had been under pressure to quickly appoint someone to one of the top jobs in fashion after the abrupt departure in November of Alessandro Michele https://t.co/ACRehI2nCK https://t.co/vbLGSPjQPt,2023-01-31 04:30:00+00:00
381,1620277236375904256,"On @Breakingviews: High inflation isn’t going away. Central bankers reading the International Monetary Fund’s latest update to its World Economic Outlook should grab a strong coffee and go back to work, says @guerreraf72 https://t.co/jgxbCLKdDV",2023-01-31 04:26:11+00:00
382,1620277037624692739,"Oil steadies after falling on rate hike worries, Russian crude flows https://t.co/Lratjoh2LC https://t.co/cdCgjHd3BD",2023-01-31 04:25:23+00:00
383,1620276201599434753,LIVE: U.S. Defense Secretary Lloyd Austin in South Korea https://t.co/6cOZ1Kbo9k,2023-01-31 04:22:04+00:00
384,1620275780348436480,U.S. seeks to expand birth control coverage under Obamacare https://t.co/Y5lcVytLHJ https://t.co/RGznl16poi,2023-01-31 04:20:23+00:00
385,1620274526876491776,"Disillusioned at home, super-rich Chinese set their sights on Singapore https://t.co/DsEc8dbFCJ https://t.co/RRfqEpQWlh",2023-01-31 04:15:25+00:00
386,1620273283718324226,"'Laverne &amp; Shirley' actress Cindy Williams dies at 75, AP reports https://t.co/xcBKRXxegr https://t.co/wnTvRm6fy1",2023-01-31 04:10:28+00:00
387,1620272001670578177,JPMorgan reviews oversight of traders amid boom in financial markets - sources https://t.co/I9HtaRc0Mb https://t.co/6rqgxRyDXu,2023-01-31 04:05:23+00:00
388,1620271914521399296,"Exclusive: Bed Bath &amp; Beyond is preparing to seek bankruptcy protection as soon as this week, and has lined up liquidators to close additional stores unless a last-minute buyer emerges https://t.co/l2q6a3Aei7",2023-01-31 04:05:02+00:00
389,1620270812187041794,Exclusive: Bed Bath &amp; Beyond preparing to file bankruptcy as soon as this week https://t.co/sEBMPfLDw2 https://t.co/Nmj1wAGQSx,2023-01-31 04:00:39+00:00
390,1620270778246643714,"From @Breakingviews: Renault and Nissan have agreed to restructure their two-decade-old automaking alliance by rebalancing their voting rights. But decision-making between two equal partners with separate management will be trickier, says @pierrebri https://t.co/i0qjovqt6T",2023-01-31 04:00:31+00:00
391,1620270671472336899,"Bankrupt crypto exchange FTX sued crypto lender Voyager Digital, seeking to claw back $445.8 million in loan repayments that FTX made before collapsing into bankruptcy in November 2022 https://t.co/FNeW5vPyMV",2023-01-31 04:00:05+00:00
392,1620269475609165824,China foreign minister seeks stronger economic ties with Saudi Arabia https://t.co/zy0oDR55Bd https://t.co/Gr1pivHT3t,2023-01-31 03:55:20+00:00
393,1620269417387941894,"Ukraine's defense minister is expected in Paris to meet President Emmanuel Macron amid a debate among Kyiv's allies over whether to provide fighter jets for its war against Russia, after U.S. President Joe Biden ruled out giving F-16s https://t.co/vZMRo1g1nb",2023-01-31 03:55:06+00:00
394,1620268225270370306,IMF board approves $4.7 bln support program for Bangladesh https://t.co/LNcJH5LtCC https://t.co/lyZiw6ETJ6,2023-01-31 03:50:22+00:00
395,1620268131141787649,Automaker Ford cuts the cost of its electric crossover SUV Mustang Mach-E https://t.co/qrISGW9PEO https://t.co/exREA9EIaN,2023-01-31 03:50:00+00:00
396,1620266998646161411,TikTok's CEO Shou Zi Chew is set to testify before U.S. Congress over concerns that the app knowingly allowed the Chinese government to access American user data https://t.co/iLPb8tgKSv https://t.co/9fFebGqyCN,2023-01-31 03:45:30+00:00
397,1620266953918103552,Asian stocks slip as investors eye central bank hikes https://t.co/iwDXcjFhsp https://t.co/o8V8dxykbO,2023-01-31 03:45:19+00:00
398,1620266288588226560,"On @Breakingviews: India is on investors’ radars, but how authorities handle the $65 billion selloff in Adani’s empire will show the market’s maturity. It's also a reminder of the dangers of passively tracking stock indexes, say @ugalani and @ShritamaBose https://t.co/mwBPYNtX5V",2023-01-31 03:42:40+00:00
399,1620265705315700736,Exclusive: India economic survey likely to peg 2023-24 growth at slowest in three years - source https://t.co/MRRn1xiGas https://t.co/KQAl8YhZGN,2023-01-31 03:40:21+00:00
400,1620264432021520384,Michael Jackson's nephew to play 'King of Pop' in biopic https://t.co/IHcPzLW6JZ https://t.co/pEOUOCq965,2023-01-31 03:35:18+00:00
401,1620263251106832384,From Breakingviews - High inflation isn’t going away https://t.co/LqQ0bzAHvp,2023-01-31 03:30:36+00:00
402,1620261930270134273,From Breakingviews - Adani re-ups India’s emerging market risk https://t.co/hbkWjQgf6s,2023-01-31 03:25:21+00:00
403,1620260676882006018,Dollar set for fourth monthly drop as Fed meeting looms https://t.co/7nvaV8yfSW https://t.co/DPR7J56Oi8,2023-01-31 03:20:23+00:00
404,1620259426161549313,Paramount to integrate Showtime with Paramount+ https://t.co/6s7QjuDNTt https://t.co/g2Y72dkOgs,2023-01-31 03:15:24+00:00
405,1620258190586789891,Emirates tests sustainable aviation fuel as the airline aims to meet strict emission targets https://t.co/skOBxpE0yX,2023-01-31 03:10:30+00:00
406,1620258155212017665,Australia's Flight Centre raising A$180 mln to buy Britain's Scott Dunn https://t.co/bFLZwDiufG https://t.co/ujQHIrki9J,2023-01-31 03:10:21+00:00
407,1620256899647012864,"IMF lifts 2023 growth forecast on China reopening, strength in U.S., Europe https://t.co/lc1GICt6f8 https://t.co/kZBPzUCIoX",2023-01-31 03:05:22+00:00
408,1620256830986358784,"China's economic activity swung back to growth in January, official data showed, after a wave of COVID infection passed through the country faster than expected following abandonment of pandemic controls https://t.co/AoTHAVWQkM",2023-01-31 03:05:06+00:00
409,1620255734599393280,U.S. hits Volvo Group North America with $130 mln penalty over delayed recalls https://t.co/OlckhqMFUp https://t.co/T8s4bOYblc,2023-01-31 03:00:44+00:00
410,1620255577333972992,"A second nationwide strike on Tuesday will disrupt French public transport amid protests across the country, in a backlash against the government's plans to make people work longer before retirement https://t.co/zfoqfuIRZ1",2023-01-31 03:00:07+00:00
411,1620254415524401153,"French Luxury brand Louis Vuitton collaborates with Japanese artist Yayoi Kusuma, to launch a collection of dots-painted accessories and products https://t.co/MhkSvxYR2N",2023-01-31 02:55:30+00:00
412,1620254391163932672,"From ashes to fly larvae, new ideas aim to revive farm soil https://t.co/B8DCdKBwRb https://t.co/YuTihpxybP",2023-01-31 02:55:24+00:00
413,1620254323551748098,Australia’s nuclear safety agency said it had joined the hunt for a radioactive capsule missing in the west of the country https://t.co/F600p2zQf2,2023-01-31 02:55:08+00:00
414,1620253126941970433,Explainer: What to expect during the green comet's encounter with Earth https://t.co/QxlKi6YuGF https://t.co/sNtzLrmii0,2023-01-31 02:50:22+00:00
415,1620252737089802242,"German Chancellor Olaf Scholz's bid this week to rally support for Ukraine in the face of Russia's invasion during his first South American tour fell flat, with Brazilian President Luiz Inacio Lula da Silva reiterating his view both parties shared blame https://t.co/1lHmBOrRas",2023-01-31 02:48:50+00:00
416,1620251899235631105,"Jair Bolsonaro has applied for a six-month tourist visa to remain in the United States. The former Brazil president will remain in the U.S. while his application is pending, according to his lawyer https://t.co/hK0Kq6O46v https://t.co/V15s6cErWH",2023-01-31 02:45:30+00:00
417,1620251856432660481,U.S. to end COVID-19 emergency declarations on May 11 https://t.co/GIMmN2eBLx https://t.co/ZuWcykgDrW,2023-01-31 02:45:20+00:00
418,1620250604936302594,"Nike sues Lululemon, says footwear infringes patents https://t.co/SxyxQXD4pw https://t.co/C2PiKTgzfl",2023-01-31 02:40:21+00:00
419,1620250514817515520,"Artist Malik Afegbua, whose hyper-realistic pictures of African elderly people titled 'Elder Series' went viral, said he wanted to 'imagine the elderly people in a place that is not either in a sad space or in a suppressed state' https://t.co/J8dX4kdjii https://t.co/p2ZbkhtLEn",2023-01-31 02:40:00+00:00
420,1620249382489653249,"Israel built a chain of desalination plants along its Mediterranean coast putting it in the unlikely position of having a surplus of water, a bright spot in an arid region extremely vulnerable to climate change https://t.co/3KkuRYkB8k https://t.co/ttws3Q60je",2023-01-31 02:35:30+00:00
421,1620249342098509824,"Judge blocks New Jersey ban on guns at beaches, casinos https://t.co/0JHehuMzey https://t.co/C4VXXDEA93",2023-01-31 02:35:20+00:00
422,1620248130431209474,How did Memphis medical workers respond to Tyre Nichols after police beating? https://t.co/6NiWTPLozH https://t.co/VQ0A4drziR,2023-01-31 02:30:31+00:00
423,1620247999266930691,From @reuterspictures: Here's a collection of some of our top photos from the annual Golden Dragon Lunar New Year Parade in Los Angeles https://t.co/guS1HPKraW,2023-01-31 02:30:00+00:00
424,1620246836513542144,Boeing to add 737 MAX production line as it plans output boost https://t.co/g5Z5wO1TB3 https://t.co/cpn0Gb3CJU,2023-01-31 02:25:23+00:00
425,1620245607620268035,"Ayed Abu Ramadan, a Palestinian engineer, has turned to vertical farming techniques to maximize agricultural produce in the densely populated Gaza Strip where agricultural land has been shrinking https://t.co/zCIHskzlDe",2023-01-31 02:20:30+00:00
426,1620245585604263939,"People who posted Sam Bankman-Fried's bail should be named, U.S. judge rules https://t.co/Et6nKIoQkR https://t.co/wf3qfTuKCS",2023-01-31 02:20:24+00:00
427,1620244321780830211,U.S. watchdog identifies $5.4 billion in potentially fraudulent COVID-19 loans https://t.co/xjAXhJXQV4 https://t.co/kObea2HjBH,2023-01-31 02:15:23+00:00
428,1620243083068674048,"Japan Inc strives to lure skilled workers as inflation, labour crunch bite https://t.co/77kzRceczf https://t.co/8xz36skspl",2023-01-31 02:10:28+00:00
429,1620241805999591425,"U.S. says FTX founder Bankman-Fried needs limits on communications, asset access https://t.co/UxjYolPPlW https://t.co/7mpHjGgOeU",2023-01-31 02:05:23+00:00
430,1620240649101492224,Memphis fires two EMTs who responded to police beating of Tyre Nichols https://t.co/tT77fs9uHu https://t.co/kXTawVMR8u,2023-01-31 02:00:48+00:00
431,1620239278751064064,Morning Bid: Fasten your seatbelts https://t.co/84vxRyTcbS https://t.co/zo17sxxiKc,2023-01-31 01:55:21+00:00
432,1620239032394584065,LIVE: NATO Secretary General Jens Stoltenberg visits Japan Air Self-Defense Force base https://t.co/uogFKo9TFy,2023-01-31 01:54:22+00:00
433,1620238037459296257,Austin in South Korea as Yoon seeks greater U.S. nuclear assurances https://t.co/rVLyD2Bojn https://t.co/wdUSIqZwr4,2023-01-31 01:50:25+00:00
434,1620236760725725188,U.S. stops granting export licenses for China's Huawei - sources https://t.co/bAPim8CSHr https://t.co/3GsXMCpLFj,2023-01-31 01:45:20+00:00
435,1620235507283247104,Samsung flags further chip slowdown after booking 8-year-low profit https://t.co/Worqf2D86J https://t.co/8WpHbDwRuy,2023-01-31 01:40:22+00:00
436,1620235415746711555,"The stock market meltdown for Adani Group is a dramatic setback for Gautam Adani whose stunning rise came with over 1,500% gains in some of his group stocks over three years, making him the world's third richest man before he slipped to Forbes' rank eight https://t.co/GN6bcFPN3Y https://t.co/hpDLntKOlf",2023-01-31 01:40:00+00:00
437,1620234241748385799,Investors split over Ritchie Bros' $7 bln bid for Janus joins Luxor IAA https://t.co/FmEnlt4GPi https://t.co/4FlkVoWZKS,2023-01-31 01:35:20+00:00
438,1620233026822103040,Ex-Jones Day associates want firm sanctioned in paternity bias case https://t.co/2sJDRszqq7 https://t.co/Z3jVYI8t2Z,2023-01-31 01:30:30+00:00
439,1620231734083166213,Part of stage built for pope collapses in Democratic Republic of Congo https://t.co/XmCgMDSWwK https://t.co/oXPKxPYoNw,2023-01-31 01:25:22+00:00
440,1620230488668389378,More heavy rain expected for New Zealand's flood-ravaged Auckland https://t.co/Rpv9nm1Pva https://t.co/zd6cbMO9XI,2023-01-31 01:20:25+00:00
441,1620230382464425984,"The German economy unexpectedly shrank in the fourth quarter, a sign that Europe's largest economy may be entering a much-predicted recession, though likely a shallower one than originally feared https://t.co/xKGDFQ9izP https://t.co/frY0lFnYEw",2023-01-31 01:20:00+00:00
442,1620229249696161794,"'It is 100% natural oil, and the extraction method is considered one of the noblest ways to extract it. It is an environmentally friendly project,' says Algeria's Ammar Khennaoui who is turning date kernels into oil https://t.co/CnuTwQaP8Q",2023-01-31 01:15:30+00:00
443,1620229206255833088,"Haitians in the U.S. feel pressure to sponsor friends, family back home https://t.co/AjXsICH9MR https://t.co/1AtYAaEUtQ",2023-01-31 01:15:19+00:00
